merge_a,merge_b,analysis,response_window_ms,baseline_window_ms,minimum_previous_interval_ms,n_groups,median,n_positive,n_nonzero,p_wilcoxon,p_sign,q_wilcoxon
anm106211,anm244028,post_only,50,,100,18,-0.03178933160144685,6,18,0.30379486083984375,0.237884521484375,0.49809837341308594
anm106211,anm244028,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.6818181818181818
anm106211,anm244028,baseline_subtracted_rate,50,10.0,0,19,0.0861895426940219,12,19,0.0180816650390625,0.359283447265625,0.04520416259765625
anm106211,anm244028,baseline_subtracted_rate,50,10.0,20,19,0.0573534456858365,13,19,0.025821685791015625,0.1670684814453125,0.05164337158203125
anm106211,anm244028,baseline_subtracted_rate,50,10.0,30,19,0.0618128222636151,14,19,0.02298736572265625,0.063568115234375,0.049258640834263394
anm106211,anm244028,baseline_subtracted_rate,50,10.0,50,19,0.0158847815830023,11,19,0.4180412292480469,0.6476058959960938,0.625
anm106211,anm244028,baseline_subtracted_rate,50,10.0,100,18,-0.017493304566394027,7,18,0.468292236328125,0.480682373046875,0.625
anm106211,anm244028,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm106211,anm244028,baseline_subtracted_rate,50,20.0,0,19,0.1090429246720323,13,19,0.00823211669921875,0.1670684814453125,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,20.0,20,19,0.1101606091879167,13,19,0.00945281982421875,0.1670684814453125,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,20.0,30,19,0.059871434536086246,13,19,0.020412445068359375,0.1670684814453125,0.047105642465444714
anm106211,anm244028,baseline_subtracted_rate,50,20.0,50,19,0.029996551894031,13,19,0.14468765258789062,0.1670684814453125,0.2553311516256893
anm106211,anm244028,baseline_subtracted_rate,50,20.0,100,18,-0.020133125780874502,8,18,0.83172607421875,0.8145294189453125,0.9241400824652778
anm106211,anm244028,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm106211,anm244028,baseline_subtracted_rate,50,30.0,0,19,0.1596969895746452,14,19,0.00457763671875,0.063568115234375,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,30.0,20,19,0.1157172944323541,13,19,0.012359619140625,0.1670684814453125,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,30.0,30,19,0.1218635040870457,14,19,0.01082611083984375,0.063568115234375,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,30.0,50,19,0.0158847815830023,12,19,0.24125289916992188,0.359283447265625,0.3809256302682977
anm106211,anm244028,baseline_subtracted_rate,50,30.0,100,18,-0.012472786779503326,8,18,0.83172607421875,0.8145294189453125,0.9241400824652778
anm106211,anm244028,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.625
anm106211,anm244028,baseline_subtracted_rate,50,40.0,0,19,0.1243023096164022,15,19,0.005329132080078125,0.0192108154296875,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,40.0,20,19,0.1188308076939495,13,19,0.014068603515625,0.1670684814453125,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,40.0,30,19,0.1472467369737671,13,19,0.014068603515625,0.1670684814453125,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,40.0,50,19,0.03572758811009815,11,19,0.156402587890625,0.6476058959960938,0.2606709798177083
anm106211,anm244028,baseline_subtracted_rate,50,40.0,100,18,-0.0155266369042942,8,18,0.83172607421875,0.8145294189453125,0.9241400824652778
anm106211,anm244028,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.625
anm106211,anm244028,baseline_subtracted_rate,50,50.0,0,19,0.1247318855808731,15,19,0.003917694091796875,0.0192108154296875,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,50.0,20,19,0.1142221059854526,13,19,0.012359619140625,0.1670684814453125,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,50.0,30,19,0.1491383290226794,13,19,0.01082611083984375,0.1670684814453125,0.03836891867897727
anm106211,anm244028,baseline_subtracted_rate,50,50.0,50,19,0.071154156564849,11,19,0.05457305908203125,0.6476058959960938,0.1023244857788086
anm106211,anm244028,baseline_subtracted_rate,50,50.0,100,18,-0.021854378924390898,8,18,1.0,0.8145294189453125,1.0
anm106211,anm244028,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.625
anm106211,anm266945,post_only,10,,0,20,0.0147340648009076,12,20,0.6215133666992188,0.5034446716308594,0.7768917083740234
anm106211,anm266945,post_only,10,,20,20,-0.0008697940638600497,10,20,0.7011814117431641,1.0,0.8414176940917969
anm106211,anm266945,post_only,10,,30,19,-0.005903262051202,9,19,0.9217147827148438,1.0,0.9534980510843212
anm106211,anm266945,post_only,10,,50,19,-0.01565845816163545,8,19,0.7982521057128906,0.6476058959960938,0.886946784125434
anm106211,anm266945,post_only,10,,100,18,-0.0180450292087564,7,18,0.9661178588867188,0.480682373046875,0.9661178588867188
anm106211,anm266945,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.5243140772769326
anm106211,anm266945,post_only,20,,0,20,0.03324482693923233,11,20,0.3117942810058594,0.8238029479980469,0.5243140772769326
anm106211,anm266945,post_only,20,,20,20,0.02443166343696583,13,20,0.17685317993164062,0.26317596435546875,0.5243140772769326
anm106211,anm266945,post_only,20,,30,19,0.0381920788156004,11,19,0.18186569213867188,0.6476058959960938,0.5243140772769326
anm106211,anm266945,post_only,20,,50,19,0.0300148131171612,13,19,0.104156494140625,0.1670684814453125,0.5243140772769326
anm106211,anm266945,post_only,20,,100,18,0.01849067943169405,11,18,0.30379486083984375,0.480682373046875,0.5243140772769326
anm106211,anm266945,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.5243140772769326
anm106211,anm266945,post_only,30,,0,19,0.0238048628150489,13,19,0.09551239013671875,0.1670684814453125,0.5243140772769326
anm106211,anm266945,post_only,30,,20,19,0.0227200038264432,12,19,0.09551239013671875,0.359283447265625,0.5243140772769326
anm106211,anm266945,post_only,30,,30,19,0.0256273746886862,14,19,0.040130615234375,0.063568115234375,0.5243140772769326
anm106211,anm266945,post_only,30,,50,19,0.035452081254332,12,19,0.11337661743164062,0.359283447265625,0.5243140772769326
anm106211,anm266945,post_only,30,,100,19,-0.0183424481425196,9,19,0.7982521057128906,1.0,0.886946784125434
anm106211,anm266945,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.5243140772769326
anm106211,anm266945,post_only,40,,0,19,0.0044194482975804,12,19,0.2753410339355469,0.359283447265625,0.5243140772769326
anm106211,anm266945,post_only,40,,20,19,0.0032798593233086017,11,19,0.4653167724609375,0.6476058959960938,0.6647382463727679
anm106211,anm266945,post_only,40,,30,19,0.0099099552839838,12,19,0.3320655822753906,0.359283447265625,0.5243140772769326
anm106211,anm266945,post_only,40,,50,19,0.0121136245138765,10,19,0.3320655822753906,1.0,0.5243140772769326
anm106211,anm266945,post_only,40,,100,18,-0.041788407674566805,6,18,0.522613525390625,0.237884521484375,0.6816698157269022
anm106211,anm266945,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.5243140772769326
anm106211,anm266945,post_only,50,,0,19,0.0180504917592215,10,19,0.2934989929199219,1.0,0.5243140772769326
anm106211,anm266945,post_only,50,,20,19,-0.0023746533557242,9,19,0.37359619140625,1.0,0.560394287109375
anm106211,anm266945,post_only,50,,30,19,0.005071476333714402,11,19,0.2753410339355469,0.6476058959960938,0.5243140772769326
anm106211,anm266945,post_only,50,,50,19,-0.00976473440846655,8,19,0.9217147827148438,0.6476058959960938,0.9534980510843212
anm106211,anm266945,post_only,50,,100,18,-0.03178933160144685,6,18,0.28372955322265625,0.237884521484375,0.5243140772769326
anm106211,anm266945,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.6816698157269022
anm106211,anm266945,baseline_subtracted_rate,50,10.0,0,19,0.0861895426940219,12,19,0.0180816650390625,0.359283447265625,0.04082489013671875
anm106211,anm266945,baseline_subtracted_rate,50,10.0,20,19,0.0624498449528684,13,19,0.020412445068359375,0.1670684814453125,0.04082489013671875
anm106211,anm266945,baseline_subtracted_rate,50,10.0,30,19,0.0715536129810177,14,19,0.020412445068359375,0.063568115234375,0.04082489013671875
anm106211,anm266945,baseline_subtracted_rate,50,10.0,50,19,0.0161968290407778,11,19,0.5412178039550781,0.6476058959960938,0.6765222549438477
anm106211,anm266945,baseline_subtracted_rate,50,10.0,100,18,-0.02178452974123865,7,18,0.44229888916015625,0.480682373046875,0.6521739130434783
anm106211,anm266945,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm106211,anm266945,baseline_subtracted_rate,50,20.0,0,19,0.1090429246720323,13,19,0.00823211669921875,0.1670684814453125,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,20.0,20,19,0.1101606091879167,13,19,0.00945281982421875,0.1670684814453125,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,20.0,30,19,0.059871434536086246,13,19,0.020412445068359375,0.1670684814453125,0.04082489013671875
anm106211,anm266945,baseline_subtracted_rate,50,20.0,50,19,0.029996551894031,12,19,0.21011734008789062,0.359283447265625,0.35019556681315106
anm106211,anm266945,baseline_subtracted_rate,50,20.0,100,18,-0.02191943399520165,8,18,0.7018814086914062,0.8145294189453125,0.7798682318793403
anm106211,anm266945,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm106211,anm266945,baseline_subtracted_rate,50,30.0,0,19,0.1596969895746452,14,19,0.00457763671875,0.063568115234375,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,30.0,20,19,0.1157172944323541,13,19,0.012359619140625,0.1670684814453125,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,30.0,30,19,0.1218635040870457,14,19,0.01082611083984375,0.063568115234375,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,30.0,50,19,0.010733797968194599,11,19,0.2934989929199219,0.6476058959960938,0.4634194625051398
anm106211,anm266945,baseline_subtracted_rate,50,30.0,100,18,-0.0209416505104604,8,18,0.6396942138671875,0.8145294189453125,0.767633056640625
anm106211,anm266945,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.6521739130434783
anm106211,anm266945,baseline_subtracted_rate,50,40.0,0,19,0.1243023096164022,15,19,0.005329132080078125,0.0192108154296875,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,40.0,20,19,0.1188308076939495,13,19,0.014068603515625,0.1670684814453125,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,40.0,30,19,0.1472467369737671,13,19,0.014068603515625,0.1670684814453125,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,40.0,50,19,0.03572758811009815,10,19,0.1956329345703125,1.0,0.34523459041819854
anm106211,anm266945,baseline_subtracted_rate,50,40.0,100,18,-0.0155266369042942,8,18,0.7018814086914062,0.8145294189453125,0.7798682318793403
anm106211,anm266945,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.6521739130434783
anm106211,anm266945,baseline_subtracted_rate,50,50.0,0,19,0.1247318855808731,15,19,0.003917694091796875,0.0192108154296875,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,50.0,20,19,0.1142221059854526,13,19,0.012359619140625,0.1670684814453125,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,50.0,30,19,0.1491383290226794,13,19,0.01082611083984375,0.1670684814453125,0.03836891867897727
anm106211,anm266945,baseline_subtracted_rate,50,50.0,50,19,0.0779004707109224,11,19,0.049365997314453125,0.6476058959960938,0.09256124496459961
anm106211,anm266945,baseline_subtracted_rate,50,50.0,100,18,-0.0231802027624686,8,18,0.8650436401367188,0.8145294189453125,0.9268324715750558
anm106211,anm266945,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.6521739130434783
anm106211,anm266951,post_only,10,,0,20,0.0147340648009076,12,20,0.5216732025146484,0.5034446716308594,0.6260078430175782
anm106211,anm266951,post_only,10,,20,20,0.014043597906656399,11,20,0.47490501403808594,0.8238029479980469,0.6194413226583729
anm106211,anm266951,post_only,10,,30,20,0.0012588925279698,10,20,0.9854354858398438,1.0,0.9854354858398438
anm106211,anm266951,post_only,10,,50,20,-0.01397083007654175,9,20,0.8123550415039062,0.8238029479980469,0.9342469109429253
anm106211,anm266951,post_only,10,,100,19,-0.0252473830990548,7,19,0.9217147827148438,0.359283447265625,0.9592536400104391
anm106211,anm266951,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.5499712626139323
anm106211,anm266951,post_only,20,,0,20,0.03566770299160167,12,20,0.3117942810058594,0.5034446716308594,0.5499712626139323
anm106211,anm266951,post_only,20,,20,20,0.037401021865902155,13,20,0.20244979858398438,0.26317596435546875,0.5499712626139323
anm106211,anm266951,post_only,20,,30,20,0.030636269732460725,11,20,0.21616744995117188,0.8238029479980469,0.5499712626139323
anm106211,anm266951,post_only,20,,50,20,0.0340125054978511,13,20,0.11398696899414062,0.26317596435546875,0.5499712626139323
anm106211,anm266951,post_only,20,,100,19,0.0049163298784193,11,19,0.3524589538574219,0.6476058959960938,0.5524148941040039
anm106211,anm266951,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.5499712626139323
anm106211,anm266951,post_only,30,,0,20,0.020975176960358798,14,20,0.08969497680664062,0.11531829833984375,0.5499712626139323
anm106211,anm266951,post_only,30,,20,20,0.026519889548897703,13,20,0.09730720520019531,0.26317596435546875,0.5499712626139323
anm106211,anm266951,post_only,30,,30,20,0.0280369450379261,14,20,0.06372261047363281,0.11531829833984375,0.5499712626139323
anm106211,anm266951,post_only,30,,50,20,0.04481784084833655,12,20,0.10539817810058594,0.5034446716308594,0.5499712626139323
anm106211,anm266951,post_only,30,,100,20,-0.019282692789613948,9,20,0.8408222198486328,0.8238029479980469,0.9342469109429253
anm106211,anm266951,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.5499712626139323
anm106211,anm266951,post_only,40,,0,20,0.0042718347519223,12,20,0.2942523956298828,0.5034446716308594,0.5499712626139323
anm106211,anm266951,post_only,40,,20,20,0.0043205718836683005,11,20,0.4523754119873047,0.8238029479980469,0.6194413226583729
anm106211,anm266951,post_only,40,,30,20,0.0122666909718992,13,20,0.3299827575683594,0.26317596435546875,0.5499712626139323
anm106211,anm266951,post_only,40,,50,20,0.0067674355968435004,11,20,0.3117942810058594,0.8238029479980469,0.5499712626139323
anm106211,anm266951,post_only,40,,100,19,-0.0307493135986071,6,19,0.4653167724609375,0.1670684814453125,0.6194413226583729
anm106211,anm266951,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.5499712626139323
anm106211,anm266951,post_only,50,,0,20,0.00834521017563215,10,20,0.36827659606933594,1.0,0.5524148941040039
anm106211,anm266951,post_only,50,,20,20,0.0051962870547277995,10,20,0.3299827575683594,1.0,0.5499712626139323
anm106211,anm266951,post_only,50,,30,20,0.004130776898901751,11,20,0.3299827575683594,0.8238029479980469,0.5499712626139323
anm106211,anm266951,post_only,50,,50,20,-0.00596329249958215,9,20,0.9272785186767578,0.8238029479980469,0.9592536400104391
anm106211,anm266951,post_only,50,,100,19,-0.0286070217431398,6,19,0.25792694091796875,0.1670684814453125,0.5499712626139323
anm106211,anm266951,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.625
anm106211,anm266951,baseline_subtracted_rate,50,10.0,0,20,0.0948120010633092,13,20,0.009435653686523438,0.26317596435546875,0.023589134216308594
anm106211,anm266951,baseline_subtracted_rate,50,10.0,20,20,0.05990164531935245,14,20,0.013616561889648438,0.11531829833984375,0.027233123779296875
anm106211,anm266951,baseline_subtracted_rate,50,10.0,30,20,0.0666832176223164,15,20,0.012079238891601562,0.04138946533203125,0.025884083339146206
anm106211,anm266951,baseline_subtracted_rate,50,10.0,50,20,0.01604080531189005,12,20,0.4523754119873047,0.5034446716308594,0.6521739130434783
anm106211,anm266951,baseline_subtracted_rate,50,10.0,100,19,-0.014962037739337101,8,19,0.5412178039550781,0.6476058959960938,0.6765222549438477
anm106211,anm266951,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm106211,anm266951,baseline_subtracted_rate,50,20.0,0,20,0.1229277883744846,14,20,0.0042209625244140625,0.11531829833984375,0.01989711414683949
anm106211,anm266951,baseline_subtracted_rate,50,20.0,20,20,0.11627015936550039,14,20,0.00485992431640625,0.11531829833984375,0.01989711414683949
anm106211,anm266951,baseline_subtracted_rate,50,20.0,30,20,0.09658377581759942,14,20,0.01068878173828125,0.11531829833984375,0.024666419396033652
anm106211,anm266951,baseline_subtracted_rate,50,20.0,50,20,0.02294066673851665,13,20,0.16495704650878906,0.26317596435546875,0.27492841084798175
anm106211,anm266951,baseline_subtracted_rate,50,20.0,100,19,-0.0152318462472631,9,19,0.7982521057128906,1.0,0.9210601219764123
anm106211,anm266951,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm106211,anm266951,baseline_subtracted_rate,50,30.0,0,20,0.16121632230197105,15,20,0.0023250579833984375,0.04138946533203125,0.01989711414683949
anm106211,anm266951,baseline_subtracted_rate,50,30.0,20,20,0.1346654993493358,14,20,0.006389617919921875,0.11531829833984375,0.01989711414683949
anm106211,anm266951,baseline_subtracted_rate,50,30.0,30,20,0.1397228637447815,15,20,0.005580902099609375,0.04138946533203125,0.01989711414683949
anm106211,anm266951,baseline_subtracted_rate,50,30.0,50,20,0.013309289775598449,12,20,0.2773551940917969,0.5034446716308594,0.437929253829153
anm106211,anm266951,baseline_subtracted_rate,50,30.0,100,19,-0.0132762792777806,9,19,0.7982521057128906,1.0,0.9210601219764123
anm106211,anm266951,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.6521739130434783
anm106211,anm266951,baseline_subtracted_rate,50,40.0,0,20,0.13437750367896484,16,20,0.002712249755859375,0.01181793212890625,0.01989711414683949
anm106211,anm266951,baseline_subtracted_rate,50,40.0,20,20,0.12620717300157294,14,20,0.0072956085205078125,0.11531829833984375,0.01989711414683949
